73.0,21.0,2.0,22.0,9.0,13.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,9.0,13.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,9.0,13.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,9.0,13.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,9.0,13.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,8.0,14.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,7.0,15.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
73.0,21.0,2.0,22.0,8.0,14.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,7.0,2.0,11.0,1.0,10.0,2.0,10.0,0.6
55.0,25.0,1.0,25.0,4.0,21.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,4.0,3.0,8.0,1.0,7.0,6.0,4.0,0.6
55.0,25.0,1.0,25.0,3.0,22.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,4.0,3.0,8.0,1.0,7.0,6.0,3.0,0.6
55.0,25.0,1.0,25.0,3.0,22.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,4.0,3.0,8.0,1.0,7.0,6.0,3.0,0.6
55.0,24.0,1.0,24.0,4.0,20.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,22.0,4.0,3.0,9.0,1.0,8.0,7.0,3.0,0.6
55.0,24.0,1.0,24.0,4.0,20.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,22.0,4.0,3.0,9.0,1.0,8.0,7.0,3.0,0.6
55.0,23.0,1.0,23.0,5.0,18.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0,5.0,3.0,10.0,1.0,9.0,7.0,4.0,0.6
55.0,23.0,1.0,23.0,5.0,18.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0,5.0,3.0,10.0,1.0,9.0,7.0,4.0,0.6
55.0,23.0,1.0,23.0,5.0,18.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0,5.0,3.0,10.0,1.0,9.0,8.0,3.0,0.6
